MODEL,BEST_P,SIGNAL,ACC,PRE_C1,PRE_C2,REC_C1,REC_C2,F1_C1,F1_C2
extratrees,294,all,0.67001028806584362,0.20346631238409013,0.91175286538349642,0.54435374122229596,0.68838423101879975,0.29581912991129128,0.78398820004418635
randomforest,238,all,0.67103909465020573,0.24039168018712873,0.89418161101850402,0.54067704969991581,0.69436000777440632,0.3323857851592017,0.78121131656815079
svm_rbf,100,all,0.64737654320987659,0.44611872937548652,0.75165921450245421,0.48208429797695607,0.72368393846468471,0.4629060132921396,0.73690686293515817
MODEL,BEST_P,SIGNAL,ACC,PRE_C1,PRE_C2,REC_C1,REC_C2,F1_C1,F1_C2
gradientboosting,106,all,0.72350823045267487,0.55915556958886992,0.80866817310887418,0.6022722384153909,0.77974368232542079,0.57941469431448289,0.7934430549556839
